image_path,given_label,predicted_label,predicted_conf,given_label_id,predicted_label_id
/workspace/cv_folds_5fold/fold_4/images/val/youtube_train_008339.jpg,gun,background,0.9798454064875841,1,4
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_train_000463.jpg,gun,background,0.9796996302902699,1,4
/workspace/cv_folds_5fold/fold_1/images/val/voc_train_005411.jpg,gun,background,0.9795453138649464,1,4
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_train_000965.jpg,gun,background,0.9793014172464609,1,4
/workspace/cv_folds_5fold/fold_3/images/val/dangerous_train_001987.jpg,baseball_bat,background,0.9791476838290691,3,4
/workspace/cv_folds_5fold/fold_3/images/val/youtube_train_010677.jpg,rifle,background,0.9783898144960403,2,4
/workspace/cv_folds_5fold/fold_4/images/val/youtube_valid_001905.jpg,rifle,background,0.9782114624977112,2,4
/workspace/cv_folds_5fold/fold_4/images/val/dangerous_train_001346.jpg,gun,background,0.9776165224611759,1,4
/workspace/cv_folds_5fold/fold_1/images/val/voc_train_006511.jpg,gun,background,0.9775450807064772,1,4
/workspace/cv_folds_5fold/fold_0/images/val/youtube_train_009578.jpg,rifle,background,0.9774997122585773,2,4
/workspace/cv_folds_5fold/fold_0/images/val/voc_train_007591.jpg,gun,background,0.97739695943892,1,4
/workspace/cv_folds_5fold/fold_2/images/val/voc_train_007230.jpg,gun,background,0.9772382881492376,1,4
/workspace/cv_folds_5fold/fold_0/images/val/dangerous_valid_000219.jpg,baseball_bat,background,0.9770298693329096,3,4
/workspace/cv_folds_5fold/fold_0/images/val/dangerous_train_001048.jpg,gun,background,0.976774498923724,1,4
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_train_002806.jpg,rifle,background,0.9763843826949596,2,4
/workspace/cv_folds_5fold/fold_0/images/val/dangerous_train_001001.jpg,knife,background,0.9763748496770859,0,4
/workspace/cv_folds_5fold/fold_4/images/val/youtube_train_008946.jpg,rifle,gun,0.9404181838035583,2,1
/workspace/cv_folds_5fold/fold_1/images/val/youtube_train_010939.jpg,rifle,gun,0.933301568031311,2,1
/workspace/cv_folds_5fold/fold_0/images/val/voc_train_006479.jpg,knife,gun,0.9321226477622986,0,1
/workspace/cv_folds_5fold/fold_0/images/val/dangerous_test_000265.jpg,knife,gun,0.9261885285377502,0,1
/workspace/cv_folds_5fold/fold_4/images/val/youtube_test_001964.jpg,rifle,gun,0.920953094959259,2,1
/workspace/cv_folds_5fold/fold_3/images/val/dangerous_train_003563.jpg,rifle,gun,0.9190705418586731,2,1
/workspace/cv_folds_5fold/fold_3/images/val/youtube_train_008582.jpg,rifle,gun,0.9169370532035828,2,1
/workspace/cv_folds_5fold/fold_3/images/val/youtube_train_008414.jpg,gun,rifle,0.9162119030952454,1,2
/workspace/cv_folds_5fold/fold_0/images/val/youtube_train_008355.jpg,gun,rifle,0.9115247130393982,1,2
/workspace/cv_folds_5fold/fold_4/images/val/voc_train_004975.jpg,gun,rifle,0.9111971855163574,1,2
/workspace/cv_folds_5fold/fold_1/images/val/youtube_train_008693.jpg,rifle,gun,0.9099647998809814,2,1
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_test_000365.jpg,knife,gun,0.9081252217292786,0,1
/workspace/cv_folds_5fold/fold_4/images/val/youtube_train_008172.jpg,gun,rifle,0.8956596851348877,1,2
/workspace/cv_folds_5fold/fold_4/images/val/dangerous_train_004300.jpg,knife,rifle,0.8954111337661743,0,2
/workspace/cv_folds_5fold/fold_2/images/val/youtube_train_010839.jpg,gun,rifle,0.8950161933898926,1,2
/workspace/cv_folds_5fold/fold_4/images/val/youtube_test_001725.jpg,rifle,gun,0.8843062520027161,2,1
/workspace/cv_folds_5fold/fold_0/images/val/youtube_train_009223.jpg,rifle,gun,0.8804101943969727,2,1
/workspace/cv_folds_5fold/fold_3/images/val/dangerous_test_000333.jpg,gun,rifle,0.8802778720855713,1,2
/workspace/cv_folds_5fold/fold_2/images/val/youtube_train_009559.jpg,rifle,gun,0.8792286953820371,2,1
/workspace/cv_folds_5fold/fold_4/images/val/youtube_train_010580.jpg,gun,rifle,0.8747596144676208,1,2
/workspace/cv_folds_5fold/fold_3/images/val/voc_valid_001243.jpg,gun,rifle,0.8700608611106873,1,2
/workspace/cv_folds_5fold/fold_3/images/val/youtube_train_008852.jpg,gun,rifle,0.866317868232727,1,2
/workspace/cv_folds_5fold/fold_0/images/val/youtube_train_009320.jpg,gun,rifle,0.8614882826805115,1,2
/workspace/cv_folds_5fold/fold_4/images/val/dangerous_train_002996.jpg,knife,rifle,0.8596506693532245,0,2
/workspace/cv_folds_5fold/fold_4/images/val/dangerous_train_003136.jpg,baseball_bat,knife,0.8589171767234802,3,0
/workspace/cv_folds_5fold/fold_4/images/val/voc_valid_001623.jpg,gun,knife,0.856743150265001,1,0
/workspace/cv_folds_5fold/fold_1/images/val/youtube_train_009386.jpg,rifle,gun,0.8546656370162964,2,1
/workspace/cv_folds_5fold/fold_2/images/val/youtube_train_009904.jpg,rifle,gun,0.8545032739639282,2,1
/workspace/cv_folds_5fold/fold_1/images/val/youtube_train_009036.jpg,rifle,gun,0.8499912619590759,2,1
/workspace/cv_folds_5fold/fold_1/images/val/dangerous_train_003930.jpg,knife,rifle,0.8485466241836548,0,2
/workspace/cv_folds_5fold/fold_4/images/val/voc_valid_001018.jpg,gun,rifle,0.8483760356903076,1,2
/workspace/cv_folds_5fold/fold_2/images/val/cellphone_train_013258.jpg,background,gun,0.8452954292297363,4,1
/workspace/cv_folds_5fold/fold_1/images/val/youtube_test_001810.jpg,gun,rifle,0.8447402119636536,1,2
/workspace/cv_folds_5fold/fold_4/images/val/voc_valid_001473.jpg,gun,rifle,0.8427398204803467,1,2
/workspace/cv_folds_5fold/fold_0/images/val/dangerous_train_001998.jpg,rifle,gun,0.8426559567451477,2,1
/workspace/cv_folds_5fold/fold_0/images/val/voc_valid_001164.jpg,gun,rifle,0.8395959207118511,1,2
/workspace/cv_folds_5fold/fold_4/images/val/voc_valid_001429.jpg,gun,rifle,0.8386226296424866,1,2
/workspace/cv_folds_5fold/fold_0/images/val/dangerous_train_003717.jpg,knife,rifle,0.8382136821746826,0,2
/workspace/cv_folds_5fold/fold_2/images/val/youtube_train_008707.jpg,gun,rifle,0.8378822207450867,1,2
/workspace/cv_folds_5fold/fold_4/images/val/voc_train_007819.jpg,knife,rifle,0.8376608490943909,0,2
/workspace/cv_folds_5fold/fold_0/images/val/dangerous_valid_000573.jpg,knife,rifle,0.8359910845756531,0,2
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_train_001565.jpg,baseball_bat,gun,0.8329126238822937,3,1
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_train_002284.jpg,knife,rifle,0.8325885534286499,0,2
/workspace/cv_folds_5fold/fold_3/images/val/dangerous_train_001759.jpg,baseball_bat,knife,0.8310903310775757,3,0
/workspace/cv_folds_5fold/fold_0/images/val/cellphone_train_013171.jpg,background,gun,0.8302719593048096,4,1
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_train_004283.jpg,knife,rifle,0.828728237234484,0,2
/workspace/cv_folds_5fold/fold_1/images/val/dangerous_test_000358.jpg,knife,rifle,0.82586270570755,0,2
/workspace/cv_folds_5fold/fold_0/images/val/dangerous_test_000725.jpg,gun,rifle,0.8237848877906799,1,2
/workspace/cv_folds_5fold/fold_3/images/val/dangerous_train_000136.jpg,baseball_bat,knife,0.8232247396871494,3,0
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_valid_000693.jpg,rifle,gun,0.822546660900116,2,1
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_train_004115.jpg,baseball_bat,rifle,0.822343111038208,3,2
/workspace/cv_folds_5fold/fold_4/images/val/dangerous_test_000200.jpg,knife,gun,0.821764349937439,0,1
/workspace/cv_folds_5fold/fold_2/images/val/dangerous_train_004334.jpg,knife,rifle,0.8184988901253102,0,2
/workspace/cv_folds_5fold/fold_4/images/val/dangerous_test_000648.jpg,rifle,gun,0.8153830170631409,2,1
/workspace/cv_folds_5fold/fold_0/images/val/youtube_train_009651.jpg,rifle,gun,0.8123819231987,2,1
/workspace/cv_folds_5fold/fold_1/images/val/youtube_valid_002062.jpg,rifle,knife,0.8107659816741943,2,0
/workspace/cv_folds_5fold/fold_4/images/val/dangerous_train_001501.jpg,knife,rifle,0.8105835105843506,0,2
/workspace/cv_folds_5fold/fold_2/images/val/cellphone_test_002390.png,background,gun,0.8093063235282898,4,1
/workspace/cv_folds_5fold/fold_4/images/val/youtube_valid_001996.jpg,rifle,gun,0.7978914380073547,2,1
/workspace/cv_folds_5fold/fold_4/images/val/dangerous_valid_000912.jpg,knife,rifle,0.7964811325073242,0,2
/workspace/cv_folds_5fold/fold_1/images/val/youtube_train_010151.jpg,rifle,gun,0.7958187113712002,2,1
/workspace/cv_folds_5fold/fold_1/images/val/youtube_train_008344.jpg,rifle,gun,0.7938957214355469,2,1
/workspace/cv_folds_5fold/fold_3/images/val/dangerous_train_003928.jpg,knife,rifle,0.7937227487564087,0,2
/workspace/cv_folds_5fold/fold_3/images/val/dangerous_train_001894.jpg,baseball_bat,knife,0.7906785607337952,3,0
/workspace/cv_folds_5fold/fold_3/images/val/voc_train_005727.jpg,gun,knife,0.7905921339988708,1,0
/workspace/cv_folds_5fold/fold_4/images/val/youtube_train_010291.jpg,rifle,gun,0.7904346585273743,2,1
